method,seed,run_id,dataset_manifest_hash,config_hash,code_commit,checkpoint_initial_path,checkpoint_periodic_paths,checkpoint_final_path,checkpoint_final_exists,checkpoint_final_load_pass,native_writer_pass,evaluator_model_derived,evaluation_split,optimizer_updates,training_wall_clock_seconds,status,failure_reason
matryoshka_only,4,synthetic_full_v9_matryoshka_only_seed4,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,09ebc25a7e2f381b,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/matryoshka_only/seed_4/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/matryoshka_only/seed_4/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/matryoshka_only/seed_4/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/matryoshka_only/seed_4/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/matryoshka_only/seed_4/checkpoints/final.npz,True,True,True,True,test,250,27.247,pass,
dense_multistride_no_sparse,0,synthetic_full_v9_dense_multistride_no_sparse_seed0,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,03f53e1de94d7206,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_0/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_0/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_0/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_0/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_0/checkpoints/final.npz,True,True,True,True,test,250,38.445,pass,
dense_multistride_no_sparse,1,synthetic_full_v9_dense_multistride_no_sparse_seed1,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,720f3270e998ae94,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_1/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_1/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_1/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_1/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_1/checkpoints/final.npz,True,True,True,True,test,250,35.05,pass,
dense_multistride_no_sparse,2,synthetic_full_v9_dense_multistride_no_sparse_seed2,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,f45f7a122ae21b9b,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_2/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_2/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_2/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_2/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_2/checkpoints/final.npz,True,True,True,True,test,250,34.831,pass,
dense_multistride_no_sparse,3,synthetic_full_v9_dense_multistride_no_sparse_seed3,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,12e84fc5c1366635,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_3/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_3/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_3/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_3/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_3/checkpoints/final.npz,True,True,True,True,test,250,38.163,pass,
dense_multistride_no_sparse,4,synthetic_full_v9_dense_multistride_no_sparse_seed4,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,83f0cdc9aaa152ff,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_4/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_4/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_4/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_4/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/dense_multistride_no_sparse/seed_4/checkpoints/final.npz,True,True,True,True,test,250,35.233,pass,
hts_no_temp,0,synthetic_full_v9_hts_no_temp_seed0,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,62a88942fbdff24a,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_0/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_0/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_0/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_0/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_0/checkpoints/final.npz,True,True,True,True,test,250,37.418,pass,
hts_no_temp,1,synthetic_full_v9_hts_no_temp_seed1,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,a263659060d75542,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_1/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_1/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_1/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_1/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_1/checkpoints/final.npz,True,True,True,True,test,250,35.488,pass,
hts_no_temp,2,synthetic_full_v9_hts_no_temp_seed2,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,1ee88e1f5cf0db87,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_2/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_2/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_2/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_2/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_2/checkpoints/final.npz,True,True,True,True,test,250,34.974,pass,
hts_no_temp,3,synthetic_full_v9_hts_no_temp_seed3,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,9dcd7ba24a5439ca,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_3/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_3/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_3/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_3/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_3/checkpoints/final.npz,True,True,True,True,test,250,36.926,pass,
hts_no_temp,4,synthetic_full_v9_hts_no_temp_seed4,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,5ddf2e8a9e446399,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_4/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_4/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_4/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_4/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_temp/seed_4/checkpoints/final.npz,True,True,True,True,test,250,36.076,pass,
hts_no_vc,0,synthetic_full_v9_hts_no_vc_seed0,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,bf280705fb99abd5,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_0/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_0/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_0/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_0/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_0/checkpoints/final.npz,True,True,True,True,test,250,35.014,pass,
hts_no_vc,1,synthetic_full_v9_hts_no_vc_seed1,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,338e9914bdae09d7,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_1/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_1/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_1/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_1/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_1/checkpoints/final.npz,True,True,True,True,test,250,34.522,pass,
hts_no_vc,2,synthetic_full_v9_hts_no_vc_seed2,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,616d79f2123b75c5,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_2/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_2/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_2/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_2/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_2/checkpoints/final.npz,True,True,True,True,test,250,34.47,pass,
hts_no_vc,3,synthetic_full_v9_hts_no_vc_seed3,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,ca2501bae40bc0c7,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_3/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_3/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_3/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_3/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_3/checkpoints/final.npz,True,True,True,True,test,250,35.191,pass,
hts_no_vc,4,synthetic_full_v9_hts_no_vc_seed4,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,5ed97c3e2aab310b,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_4/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_4/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_4/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_4/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_vc/seed_4/checkpoints/final.npz,True,True,True,True,test,250,34.653,pass,
hts_no_hier,0,synthetic_full_v9_hts_no_hier_seed0,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,e51ecfc000e9669b,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_0/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_0/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_0/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_0/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_0/checkpoints/final.npz,True,True,True,True,test,250,32.689,pass,
hts_no_hier,1,synthetic_full_v9_hts_no_hier_seed1,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,48523ed2bc883139,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_1/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_1/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_1/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_1/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_1/checkpoints/final.npz,True,True,True,True,test,250,33.364,pass,
hts_no_hier,2,synthetic_full_v9_hts_no_hier_seed2,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,e5b2e5276b196efb,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_2/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_2/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_2/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_2/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_2/checkpoints/final.npz,True,True,True,True,test,250,33.389,pass,
hts_no_hier,3,synthetic_full_v9_hts_no_hier_seed3,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,77eb5ce7ae339e58,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_3/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_3/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_3/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_3/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_3/checkpoints/final.npz,True,True,True,True,test,250,33.445,pass,
hts_no_hier,4,synthetic_full_v9_hts_no_hier_seed4,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,758a6c97fa7b60da,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_4/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_4/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_4/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_4/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_hier/seed_4/checkpoints/final.npz,True,True,True,True,test,250,30.923,pass,
hts_no_sdyn,0,synthetic_full_v9_hts_no_sdyn_seed0,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,d58e6f5416a76787,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_sdyn/seed_0/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_sdyn/seed_0/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_sdyn/seed_0/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_sdyn/seed_0/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_sdyn/seed_0/checkpoints/final.npz,True,True,True,True,test,250,30.469,pass,
hts_no_sdyn,1,synthetic_full_v9_hts_no_sdyn_seed1,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,7b1c544966914f3c,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_sdyn/seed_1/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_sdyn/seed_1/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_sdyn/seed_1/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_sdyn/seed_1/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_sdyn/seed_1/checkpoints/final.npz,True,True,True,True,test,250,29.415,pass,
hts_no_sdyn,2,synthetic_full_v9_hts_no_sdyn_seed2,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,3b2f2f21c7d4b819,e3f02248693a79dc8b0ebd62c93683888ddaccfe,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_sdyn/seed_2/checkpoints/initial.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_sdyn/seed_2/checkpoints/step_1.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_sdyn/seed_2/checkpoints/step_100.npz;/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_sdyn/seed_2/checkpoints/step_200.npz,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_no_sdyn/seed_2/checkpoints/final.npz,True,True,True,True,test,250,30.226,pass,
